animation_name,block_index,block_offset,block_size,command_index,command_offset_in_block,raw_opcode,command_id,command_name,opcode_high_flags,meta,record_size
Sniper2_start,4,0x6D8,728,11,0x138,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Sniper2_start,4,0x6D8,728,12,0x168,0x021B,27,SOUND,0x0200,0x0060,24
Sniper2_start,4,0x6D8,728,13,0x180,0x0026,38,CALL_SEQUENCE,0x0000,0x0022,8
Sniper2_start,4,0x6D8,728,14,0x188,0x0003,3,ELSEIF,0x0000,0x0092,36
Sniper2_start,4,0x6D8,728,15,0x1AC,0x021B,27,SOUND,0x0200,0x0060,24
Sniper2_start,4,0x6D8,728,16,0x1C4,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Sniper2_start,4,0x6D8,728,17,0x1D8,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Sniper2_start,4,0x6D8,728,18,0x208,0x021B,27,SOUND,0x0200,0x0060,24
Sniper2_start,4,0x6D8,728,19,0x220,0x0026,38,CALL_SEQUENCE,0x0000,0x0022,8
Sniper2_start,4,0x6D8,728,20,0x228,0x0003,3,ELSEIF,0x0000,0x0092,36
Sniper2_start,4,0x6D8,728,21,0x24C,0x021B,27,SOUND,0x0200,0x0060,24
Sniper2_start,4,0x6D8,728,22,0x264,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Sniper2_start,4,0x6D8,728,23,0x278,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Sniper2_start,4,0x6D8,728,24,0x2A8,0x021B,27,SOUND,0x0200,0x0060,24
Sniper2_start,4,0x6D8,728,25,0x2C0,0x0026,38,CALL_SEQUENCE,0x0000,0x0022,8
Sniper2_start,4,0x6D8,728,26,0x2C8,0x0005,5,ENDIF,0x0000,0x0022,8
Sniper2_start,4,0x6D8,728,27,0x2D0,0x001D,29,WHILE,0x0000,0x0022,8
Sniper2_start,5,0x9B0,80,0,0x1C,0x021B,27,SOUND,0x0200,0x0060,24
Sniper2_start,5,0x9B0,80,1,0x34,0x0206,6,NODE_ACTIVE,0x0200,0x0070,28
Sniper2_start,6,0xA00,68,0,0x1C,0x0203,3,ELSEIF,0x0200,0x00A0,40
Sniper2_start,7,0xA44,88,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Sniper2_start,7,0xA44,88,1,0x40,0x021B,27,SOUND,0x0200,0x0060,24
Sniper2_start,8,0xA9C,108,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Sniper2_start,8,0xA9C,108,1,0x40,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Sniper2_start,8,0xA9C,108,2,0x44,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Dredge3_special,0,0x0,40,0,0x1C,0x021E,30,END_WHILE,0x0200,0x0030,12
Dredge3_start,0,0x0,184,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0080,32
Dredge3_start,0,0x0,184,1,0x3C,0x0217,23,OBJECT_MOTION_SI_SCRIPT,0x0200,0x0030,12
Dredge3_start,0,0x0,184,2,0x48,0x001C,28,LIGHT,0x0000,0x0072,28
Dredge3_start,0,0x0,184,3,0x64,0x001D,29,WHILE,0x0000,0x0022,8
Dredge3_start,0,0x0,184,4,0x6C,0x001C,28,LIGHT,0x0000,0x0082,32
Dredge3_start,0,0x0,184,5,0x8C,0x001D,29,WHILE,0x0000,0x0022,8
Dredge3_start,0,0x0,184,6,0x94,0x0211,17,OBJECT_TRANSLATE_STATE,0x0200,0x0050,20
Dredge3_start,0,0x0,184,7,0xA8,0x001C,28,LIGHT,0x0000,0x0022,8
Dredge3_start,0,0x0,184,8,0xB0,0x001D,29,WHILE,0x0000,0x0022,8
Dredge3_start,1,0xB8,1060,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Dredge3_start,1,0xB8,1060,1,0x40,0x001C,28,LIGHT,0x0000,0x0022,8
Dredge3_start,1,0xB8,1060,2,0x48,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,3,0x5C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,4,0x70,0x0218,24,PARTICLE_SOURCE,0x0200,0x00A0,40
Dredge3_start,1,0xB8,1060,5,0x98,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Dredge3_start,1,0xB8,1060,6,0xC0,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,7,0xD4,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Dredge3_start,1,0xB8,1060,8,0xD8,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Dredge3_start,1,0xB8,1060,9,0x100,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,10,0x114,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Dredge3_start,1,0xB8,1060,11,0x118,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Dredge3_start,1,0xB8,1060,12,0x140,0x020D,13,LOOP,0x0200,0x0090,36
Dredge3_start,1,0xB8,1060,13,0x164,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,14,0x178,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Dredge3_start,1,0xB8,1060,15,0x198,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,16,0x1AC,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,17,0x1C0,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Dredge3_start,1,0xB8,1060,18,0x1F0,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,19,0x204,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,20,0x218,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,21,0x22C,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,22,0x240,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,23,0x254,0x0218,24,PARTICLE_SOURCE,0x0200,0x00A0,40
Dredge3_start,1,0xB8,1060,24,0x27C,0x0001,1,QUAD_ALIGN,0x0000,0x0030,12
Dredge3_start,1,0xB8,1060,25,0x288,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Dredge3_start,1,0xB8,1060,26,0x2B0,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,27,0x2C4,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Dredge3_start,1,0xB8,1060,28,0x2C8,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Dredge3_start,1,0xB8,1060,29,0x2F0,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,30,0x304,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Dredge3_start,1,0xB8,1060,31,0x308,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Dredge3_start,1,0xB8,1060,32,0x330,0x020D,13,LOOP,0x0200,0x0090,36
Dredge3_start,1,0xB8,1060,33,0x354,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,34,0x368,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Dredge3_start,1,0xB8,1060,35,0x388,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,36,0x39C,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,37,0x3B0,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,38,0x3C4,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,39,0x3D8,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Dredge3_start,1,0xB8,1060,40,0x408,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,1,0xB8,1060,41,0x41C,0x001D,29,WHILE,0x0000,0x0022,8
Dredge3_start,2,0x4DC,128,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Dredge3_start,2,0x4DC,128,1,0x40,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Dredge3_start,2,0x4DC,128,2,0x60,0x020D,13,LOOP,0x0200,0x0080,32
Dredge3_start,3,0x55C,448,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Dredge3_start,3,0x55C,448,1,0x40,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Dredge3_start,3,0x55C,448,2,0x60,0x001C,28,LIGHT,0x0000,0x0022,8
Dredge3_start,3,0x55C,448,3,0x68,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,3,0x55C,448,4,0x7C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,3,0x55C,448,5,0x90,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,3,0x55C,448,6,0xA4,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Dredge3_start,3,0x55C,448,7,0xD4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,3,0x55C,448,8,0xE8,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,3,0x55C,448,9,0xFC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,3,0x55C,448,10,0x110,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,3,0x55C,448,11,0x124,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,3,0x55C,448,12,0x138,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,3,0x55C,448,13,0x14C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,3,0x55C,448,14,0x160,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,3,0x55C,448,15,0x174,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Dredge3_start,3,0x55C,448,16,0x1A4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,3,0x55C,448,17,0x1B8,0x001D,29,WHILE,0x0000,0x0022,8
Dredge3_start,4,0x71C,448,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Dredge3_start,4,0x71C,448,1,0x40,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Dredge3_start,4,0x71C,448,2,0x60,0x001C,28,LIGHT,0x0000,0x0022,8
Dredge3_start,4,0x71C,448,3,0x68,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,4,0x71C,448,4,0x7C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,4,0x71C,448,5,0x90,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,4,0x71C,448,6,0xA4,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Dredge3_start,4,0x71C,448,7,0xD4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,4,0x71C,448,8,0xE8,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,4,0x71C,448,9,0xFC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,4,0x71C,448,10,0x110,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,4,0x71C,448,11,0x124,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,4,0x71C,448,12,0x138,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,4,0x71C,448,13,0x14C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,4,0x71C,448,14,0x160,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Dredge3_start,4,0x71C,448,15,0x174,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Dredge3_start,4,0x71C,448,16,0x1A4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Dredge3_start,4,0x71C,448,17,0x1B8,0x001D,29,WHILE,0x0000,0x0022,8
Dredge3_start,5,0x8DC,328,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Dredge3_start,5,0x8DC,328,1,0x40,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Dredge3_start,5,0x8DC,328,2,0x60,0x020D,13,LOOP,0x0200,0x0080,32
Dredge3_start,5,0x8DC,328,3,0x80,0x020D,13,LOOP,0x0200,0x0080,32
Dredge3_start,5,0x8DC,328,4,0xA0,0x0002,2,IF,0x0000,0x0042,16
Dredge3_start,5,0x8DC,328,5,0xB0,0x021B,27,SOUND,0x0200,0x0060,24
Dredge3_start,5,0x8DC,328,6,0xC8,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
Dredge3_start,5,0x8DC,328,7,0xD4,0x0003,3,ELSEIF,0x0000,0x0042,16
Dredge3_start,5,0x8DC,328,8,0xE4,0x021B,27,SOUND,0x0200,0x0060,24
Dredge3_start,5,0x8DC,328,9,0xFC,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
Dredge3_start,5,0x8DC,328,10,0x108,0x0004,4,ELSE,0x0000,0x0022,8
Dredge3_start,5,0x8DC,328,11,0x110,0x021B,27,SOUND,0x0200,0x0060,24
Dredge3_start,5,0x8DC,328,12,0x128,0x0005,5,ENDIF,0x0000,0x0022,8
Dredge3_start,5,0x8DC,328,13,0x130,0x021B,27,SOUND,0x0200,0x0060,24
Dredge3_start,6,0xA24,100,0,0x1C,0x0203,3,ELSEIF,0x0200,0x00A0,40
Dredge3_start,6,0xA24,100,1,0x44,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Dredge3_start,7,0xA88,120,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Dredge3_start,7,0xA88,120,1,0x40,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Dredge3_start,7,0xA88,120,2,0x60,0x021B,27,SOUND,0x0200,0x0060,24
Dredge3_start,8,0xB00,136,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Dredge3_start,8,0xB00,136,1,0x40,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Dredge3_start,8,0xB00,136,2,0x60,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Bunk3_special,0,0x0,40,0,0x1C,0x021E,30,END_WHILE,0x0200,0x0030,12
Bunk3_start,0,0x0,184,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0080,32
Bunk3_start,0,0x0,184,1,0x3C,0x0217,23,OBJECT_MOTION_SI_SCRIPT,0x0200,0x0030,12
Bunk3_start,0,0x0,184,2,0x48,0x001C,28,LIGHT,0x0000,0x0072,28
Bunk3_start,0,0x0,184,3,0x64,0x001D,29,WHILE,0x0000,0x0022,8
Bunk3_start,0,0x0,184,4,0x6C,0x001C,28,LIGHT,0x0000,0x0082,32
Bunk3_start,0,0x0,184,5,0x8C,0x001D,29,WHILE,0x0000,0x0022,8
Bunk3_start,0,0x0,184,6,0x94,0x0211,17,OBJECT_TRANSLATE_STATE,0x0200,0x0050,20
Bunk3_start,0,0x0,184,7,0xA8,0x001C,28,LIGHT,0x0000,0x0022,8
Bunk3_start,0,0x0,184,8,0xB0,0x001D,29,WHILE,0x0000,0x0022,8
Bunk3_start,1,0xB8,216,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0080,32
Bunk3_start,1,0xB8,216,1,0x3C,0x001C,28,LIGHT,0x0000,0x0022,8
Bunk3_start,1,0xB8,216,2,0x44,0x0002,2,IF,0x0000,0x00C2,48
Bunk3_start,1,0xB8,216,3,0x74,0x0203,3,ELSEIF,0x0200,0x0070,28
Bunk3_start,1,0xB8,216,4,0x90,0x0026,38,CALL_SEQUENCE,0x0000,0x0022,8
Bunk3_start,1,0xB8,216,5,0x98,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Bunk3_start,1,0xB8,216,6,0xAC,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Bunk3_start,1,0xB8,216,7,0xC0,0x0026,38,CALL_SEQUENCE,0x0000,0x0022,8
Bunk3_start,1,0xB8,216,8,0xC8,0x0005,5,ENDIF,0x0000,0x0022,8
Bunk3_start,1,0xB8,216,9,0xD0,0x001D,29,WHILE,0x0000,0x0022,8
Bunk3_start,2,0x190,568,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Bunk3_start,2,0x190,568,1,0x40,0x0025,37,INVALIDATE_ANIMATION,0x0000,0x0022,8
Bunk3_start,2,0x190,568,2,0x48,0x001C,28,LIGHT,0x0000,0x0022,8
Bunk3_start,2,0x190,568,3,0x50,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Bunk3_start,2,0x190,568,4,0x64,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Bunk3_start,2,0x190,568,5,0x94,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Bunk3_start,2,0x190,568,6,0xA8,0x0001,1,QUAD_ALIGN,0x0000,0x0020,8
Bunk3_start,2,0x190,568,7,0xB0,0x0213,19,OBJECT_MOTION,0x0200,0x00B1,44
Bunk3_start,2,0x190,568,8,0xDC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Bunk3_start,2,0x190,568,9,0xF0,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Bunk3_start,2,0x190,568,10,0x104,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Bunk3_start,2,0x190,568,11,0x134,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Bunk3_start,2,0x190,568,12,0x148,0x0001,1,QUAD_ALIGN,0x0000,0x0020,8
Bunk3_start,2,0x190,568,13,0x150,0x0213,19,OBJECT_MOTION,0x0200,0x00B1,44
Bunk3_start,2,0x190,568,14,0x17C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Bunk3_start,2,0x190,568,15,0x190,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Bunk3_start,2,0x190,568,16,0x1A4,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Bunk3_start,2,0x190,568,17,0x1D4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Bunk3_start,2,0x190,568,18,0x1E8,0x0001,1,QUAD_ALIGN,0x0000,0x0020,8
Bunk3_start,2,0x190,568,19,0x1F0,0x0213,19,OBJECT_MOTION,0x0200,0x00B1,44
Bunk3_start,2,0x190,568,20,0x21C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Bunk3_start,2,0x190,568,21,0x230,0x001D,29,WHILE,0x0000,0x0022,8
Bunk3_start,3,0x3C8,96,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Bunk3_start,3,0x3C8,96,1,0x40,0x020D,13,LOOP,0x0200,0x0080,32
Bunk3_start,4,0x428,276,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Bunk3_start,4,0x428,276,1,0x40,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Bunk3_start,4,0x428,276,2,0x54,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,4,0x428,276,3,0x6C,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Bunk3_start,4,0x428,276,4,0x9C,0x002E,46,TIMER,0x0000,0x0040,16
Bunk3_start,4,0x428,276,5,0xAC,0x001C,28,LIGHT,0x0000,0x0022,8
Bunk3_start,4,0x428,276,6,0xB4,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,4,0x428,276,7,0xCC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Bunk3_start,4,0x428,276,8,0xE0,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,4,0x428,276,9,0xF8,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Bunk3_start,4,0x428,276,10,0x10C,0x001D,29,WHILE,0x0000,0x0022,8
Bunk3_start,5,0x53C,276,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Bunk3_start,5,0x53C,276,1,0x40,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Bunk3_start,5,0x53C,276,2,0x54,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,5,0x53C,276,3,0x6C,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Bunk3_start,5,0x53C,276,4,0x9C,0x002E,46,TIMER,0x0000,0x0040,16
Bunk3_start,5,0x53C,276,5,0xAC,0x001C,28,LIGHT,0x0000,0x0022,8
Bunk3_start,5,0x53C,276,6,0xB4,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,5,0x53C,276,7,0xCC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Bunk3_start,5,0x53C,276,8,0xE0,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,5,0x53C,276,9,0xF8,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Bunk3_start,5,0x53C,276,10,0x10C,0x001D,29,WHILE,0x0000,0x0022,8
Bunk3_start,6,0x650,472,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Bunk3_start,6,0x650,472,1,0x40,0x0002,2,IF,0x0000,0x0062,24
Bunk3_start,6,0x650,472,2,0x58,0x020D,13,LOOP,0x0200,0x0080,32
Bunk3_start,6,0x650,472,3,0x78,0x020D,13,LOOP,0x0200,0x0080,32
Bunk3_start,6,0x650,472,4,0x98,0x0002,2,IF,0x0000,0x0042,16
Bunk3_start,6,0x650,472,5,0xA8,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,6,0x650,472,6,0xC0,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
Bunk3_start,6,0x650,472,7,0xCC,0x0003,3,ELSEIF,0x0000,0x0042,16
Bunk3_start,6,0x650,472,8,0xDC,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,6,0x650,472,9,0xF4,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
Bunk3_start,6,0x650,472,10,0x100,0x0004,4,ELSE,0x0000,0x0022,8
Bunk3_start,6,0x650,472,11,0x108,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,6,0x650,472,12,0x120,0x0005,5,ENDIF,0x0000,0x0022,8
Bunk3_start,6,0x650,472,13,0x128,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,6,0x650,472,14,0x140,0x0004,4,ELSE,0x0000,0x0022,8
Bunk3_start,6,0x650,472,15,0x148,0x020D,13,LOOP,0x0200,0x0080,32
Bunk3_start,6,0x650,472,16,0x168,0x001C,28,LIGHT,0x0000,0x0022,8
Bunk3_start,6,0x650,472,17,0x170,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,6,0x650,472,18,0x188,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Bunk3_start,6,0x650,472,19,0x19C,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,6,0x650,472,20,0x1B4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Bunk3_start,6,0x650,472,21,0x1C8,0x001D,29,WHILE,0x0000,0x0022,8
Bunk3_start,6,0x650,472,22,0x1D0,0x0005,5,ENDIF,0x0000,0x0022,8
Bunk3_start,7,0x828,68,0,0x1C,0x0203,3,ELSEIF,0x0200,0x00A0,40
Bunk3_start,8,0x86C,88,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Bunk3_start,8,0x86C,88,1,0x40,0x021B,27,SOUND,0x0200,0x0060,24
Bunk3_start,9,0x8C4,116,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Bunk3_start,9,0x8C4,116,1,0x40,0x0001,1,QUAD_ALIGN,0x0000,0x0030,12
Bunk3_start,9,0x8C4,116,2,0x4C,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
OutPatrol9_special,0,0x0,40,0,0x1C,0x021E,30,END_WHILE,0x0200,0x0030,12
OutPatrol9_start,0,0x0,184,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0080,32
OutPatrol9_start,0,0x0,184,1,0x3C,0x0217,23,OBJECT_MOTION_SI_SCRIPT,0x0200,0x0030,12
OutPatrol9_start,0,0x0,184,2,0x48,0x001C,28,LIGHT,0x0000,0x0072,28
OutPatrol9_start,0,0x0,184,3,0x64,0x001D,29,WHILE,0x0000,0x0022,8
OutPatrol9_start,0,0x0,184,4,0x6C,0x001C,28,LIGHT,0x0000,0x0082,32
OutPatrol9_start,0,0x0,184,5,0x8C,0x001D,29,WHILE,0x0000,0x0022,8
OutPatrol9_start,0,0x0,184,6,0x94,0x0211,17,OBJECT_TRANSLATE_STATE,0x0200,0x0050,20
OutPatrol9_start,0,0x0,184,7,0xA8,0x001C,28,LIGHT,0x0000,0x0022,8
OutPatrol9_start,0,0x0,184,8,0xB0,0x001D,29,WHILE,0x0000,0x0022,8
OutPatrol9_start,1,0xB8,1248,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol9_start,1,0xB8,1248,1,0x40,0x001C,28,LIGHT,0x0000,0x0022,8
OutPatrol9_start,1,0xB8,1248,2,0x48,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol9_start,1,0xB8,1248,3,0x5C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol9_start,1,0xB8,1248,4,0x70,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol9_start,1,0xB8,1248,5,0x84,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
OutPatrol9_start,1,0xB8,1248,6,0x88,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
OutPatrol9_start,1,0xB8,1248,7,0xB0,0x020D,13,LOOP,0x0200,0x0090,36
OutPatrol9_start,1,0xB8,1248,8,0xD4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol9_start,1,0xB8,1248,9,0xE8,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol9_start,1,0xB8,1248,10,0xFC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol9_start,1,0xB8,1248,11,0x110,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol9_start,1,0xB8,1248,12,0x124,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
OutPatrol9_start,1,0xB8,1248,13,0x154,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol9_start,1,0xB8,1248,14,0x168,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol9_start,1,0xB8,1248,15,0x17C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol9_start,1,0xB8,1248,16,0x190,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol9_start,1,0xB8,1248,17,0x1A4,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
OutPatrol9_start,1,0xB8,1248,18,0x1A8,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
OutPatrol9_start,1,0xB8,1248,19,0x1D0,0x020D,13,LOOP,0x0200,0x0090,36
OutPatrol9_start,1,0xB8,1248,20,0x1F4,0x0211,17,OBJECT_TRANSLATE_STATE,0x0200,0x0070,28
OutPatrol9_start,1,0xB8,1248,21,0x210,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol9_start,1,0xB8,1248,22,0x220,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol9_start,1,0xB8,1248,23,0x234,0x0208,8,RANGE_TEST,0x0200,0x0050,20
